nama_tempat,user,review,rating
Unknown,Thoyibatul Isnaini,Mantep,5
Unknown,Regina Gabrielle Regina,Kamar mandinya kotor,4
Unknown,Reyzal Fs (bamsbang),Tempat yang strategis dan mudah di jangkau,5
Unknown,jeritmalam Chanel,Tempat nyantai nan nyaman,5
Unknown,Eliana Fernanda Irwanto,Ramah mbak2 nya,5
Unknown,Agus Dwianto,"Tempat nongkrong, nugas berlama-lama 😁 …",5
Unknown,Har Tono,"Enak ,cocok untuk keluarga harga pas",5
Unknown,SURYO DJATMIKO Yuwono Suryodjatmiko,Ruang untuk merokoknya kurang nyaman,3
Unknown,Anni Qadariyah,Tempat nongki favorit para bocah 😬😬 …,5
Unknown,Muhammad Rezki A. Kurniawan,Tempatnya nyaman,5
Unknown,Khoirul Huda,Tempatnya nyaman,5
Unknown,bagi dua,Kebersihan ok. P layanan ramah,5
Unknown,Rio Suseno,Bersih dan nyaman buat berkeluarga,5
Unknown,Wulandari Putri,Tempatnya nyaman,5
Unknown,Hidayat Wibisono,"Tempatnya enak
Rasanya mantab",5
Unknown,Carlo carlitos,Tempat dimana saya ngedate bareng areknya,5
Unknown,Yosua Diego,Parkiran kurang luas sih,5
Unknown,bapak prasetyo,Lumayan nyaman suasananya.,4
Unknown,Winarsih Jummy,Pelayanan memuaskan,5
Unknown,Agustin Srimurdiana,Cocok utk tempat makan keluarga,3
Unknown,Rasid Assegaf,Pelayanan yg baik,5
Unknown,Naomi acqua,Fried chicken fav dari kecil smpe skg..,4
Unknown,Muhlis Affani,"Pelayanan terbaiklah, gk pake lama",5
Unknown,Yohan Suhardiansyah,Waktu promo ud kaya pasar malam..,4
Unknown,Edupreneur,Rame n enak buat nongkrong,4
Unknown,Efi Wulandari,Ayamnya sangat enak dan chrispy donggg,5
Unknown,Natalia Arindi,Suasananya enak. Tempatnya nyaman,4
Unknown,Husnan Sakera,Sangat bagus pelayanan nya 👍👍 …,5
Unknown,sevi ayu claudia,Tempatnya nyaman,5
Unknown,Ferina Ramadani,Sepi dan memuaskan,5
Unknown,Nank Sbry,"Mac'd favorit, sayangnya tempat parkir terbatas",5
Unknown,Afriza Shakila,Pelayanan kurang baik apalagi drivethrue,3
Unknown,Naisz Blue,Seru buat santai sambil nikmati wifi,5
Unknown,febrina rizky,Sayangnya terkadang kurang bersih,3
Unknown,Hafis Habibi,luaas 2 lt dan buka sampee malem,4
Unknown,Guntur Mahardika,Tempatnya nyaman dan bersih 24jam,5
Unknown,Nanang Priyanto,Pelayanan bagus dan cepat sekali,5
Unknown,Vina Karmoy,"Favorit anak2, parkir lumayan luas",5
Unknown,Yang Mulia,Cocok buat yg lagi galau,4
Unknown,jury djorkaeff,Playground untuk anak kecil kurang luas,3
Unknown,Hengky Iswanto,Pelayanan memuaskan,5
Unknown,Sula Ikah,Tempatnya nyaman,4
Unknown,Fendy Hastomo,"rame sekaliii, pelayanan oke",4
Unknown,Ri Dho i,tempatnya enak kasirnya ramah,5
Unknown,Pamella Rakasiwi,Tempat nya strategis,3
Unknown,rachel margaretha,Drive thru... cpt ga ribet,4
Unknown,Mitha Boy,Nyaman tmpt nya,4
Unknown,Budy Brenk3,Keren abis...,5
Unknown,Lulus Febri,Suka nuggetnya biasa beli drive thru,4
Unknown,YAN WIRAWAN,Tempat favorit kalo kelaperan,5
Unknown,Val Victorio,Tempat cozy. Pelayanan ramah.,5
Unknown,Retno Sulis,Tempat yg strategis,4
Unknown,Exario Widy,Sip tempatnya mungkin gak ada saingan,5
Unknown,Agus Budiman Liputo,Tempatnya nyaman,5
Unknown,Angga Surya,"kalo mau sepi, jam2 kesini. yakin sepi",5
Unknown,Mukhamad Syapii,Tempatny sejuk dn di tengah kota,5
Unknown,Annisa Firdaus Fadjri,Nyaman pelayanan mantul bersih,5
Unknown,radik setagalih,Salah satu tmpat ketemuan paling favorit,5
Unknown,Alvin Leiman,Tempat terbaik deh,5
Unknown,Yoseph Emanuel Wora,"Harga terjangkau,dan nyaman untukdik njungi.",4
Unknown,April,Kebetulan menunya kurang lengkap,4
Unknown,Muhammad Luqman,Enak sih dan ruameeee..,5
Unknown,Marga Sikochi,Bersih pelayanan yg ramah,5
Unknown,moh choirul umam,enak tempatnya,5
Unknown,Nur Hadi,"Nyaman, luas, cocok utk kumpul kumpul",4
Unknown,Setiawan Alvaro,Ramah pelayannya,5
Unknown,Ayam Goreng,Paling suka pelayanan drivethrue di McD darmo!,5
Unknown,Om Djaka,enak tempatnya,5
Unknown,Sam Sir,Tempatnya nyaman buat nugas,5
Unknown,Nardiansyah Hidayat,"Tempatnya bagus , pelayanannya bagus",5
Unknown,Juang Prabowo,Tempat belajar coding pertama di Lamongan,5
Unknown,Putri Farah,Tempatnya cocok buat keluarga,5
Unknown,Franky Abraham,kenapa beef burger selalu siap siang?,4
Unknown,Romi H. Budiardjo,Pelayanan cepat & memang enak,5
Unknown,Devie D. Puspitasari,Terpaporitt dahhh kl mlm2 laper 😁 …,5
Unknown,Murtosiyah SE,"Nyaman,,bersih,,dan pelayanannya bagus dan wifi gratis",5
Unknown,hadie onlie,"Sedang renovasi, jd kurang nyaman",3
Unknown,Dyhwa El Fyan,Sangat ramah pelayanan nya,5
Unknown,UrgentMan,"Ramai, spt biasanya...",4
Unknown,imam sy,Selalu rame... Strategis untuk ketemuan,5
Unknown,kristian wirin1975,Pelayanan memuaskan,5
Unknown,susi lowati,Tempatnya kecil tapi ramai sih,4
Unknown,A. Syukur Ghoni,Tempatnya strategis,5
Unknown,Mochamad Syukur,Pelayanan simple dan sangat baik,5
Unknown,indonesia asatu,Okey,5
Unknown,emeria denny kusuma wardhani,Tempatnya strategis di tengah kota,5
Unknown,michael Jhon,Berada di tengah kota. Buka 24 jam.,5
Unknown,Vivin Afifah,Coffe float kalau ke Mc D. Mantab,5
Unknown,Siti Rochma,Suka tempat n pelayanan.a,5
Unknown,Yusuf Andri,"Nyaman untuk bersantai,mengerjakan tugas,dll",4
Unknown,Budi Sanjaya,Pelayanan memuaskan,5
Unknown,Ferdinan Sutejo,Enak bersih nyaman,5
Unknown,BARAK MDY,Ramah pelayanannya sip jos,5
Unknown,Sayyidatul Lailiyah,Mainan agnes nya cepet banget abisnya,5
Unknown,Gendon sby,Makanannya enak,5
Unknown,ririn susi karnianingsih,"Makanan oke, tp toiletnya.....",3
Unknown,Rocky Maivia,Mantab mcd tengah kota,5
Unknown,Kevin,Makanan nya enak wifi nya lancar,4
Unknown,Nina Rammzya Farid,"Drive thru nya bagus, pelayanan cepat",5
Unknown,Nia Wibiyana (wibiyana),Enak buat nongkrong sampe pagiii,5
Unknown,Agung Susanto,Semoga orderan saya semakin lancar,5
Unknown,Agung Maulana,Seperti mcd pada umumnya. Nyaman,5
Unknown,Chef Khalim,Bagus karyawan ny ramah👍👍👍 …,4
Unknown,Sukamto,"Tempatnya luas, tenang dan nyaman",4
Unknown,Didik Tandiono,Tempat makan sambil menunggu kemacetan di Raya Darmo,5
Unknown,Stefanus Widjaja (Stefanus TM),Tempatnya bagus utk nongkrong.,4
Unknown,Reza D. Pradipta,Tempatnya menyenangkan. Free parkir,5
Unknown,Wijaya Wijaya,Pelayanan memuaskan,5
Unknown,Mchello Mohan,Harga terjangkau tp enak,5
Unknown,Lian Aga Aditya,Tempatnya nyaman. Rame,5
Unknown,Adit Diaz,Ice cream favorit rasa oreo 👍 …,4
Unknown,Esther Grissellda,Mcdonald disini tempatnya enak gak seberapa brisik,5
Unknown,Mozara Petcare,Lebih nyaman dr yang lain,5
Unknown,Siti Aminah,"Mudah di jangkau, dan cukup nyaman untuk nongkrong",4
Unknown,Ainu Farhan,9/10,5
Unknown,Habib Muhammad,Nyaman buat makan dan nongkrong,4
Unknown,Victor,"Tempat nyantai, ada 2 lantai",5
Unknown,Memey Nugraheni,Enak ada musholah walaupun kecil banget,4
Unknown,Deo Aprilio,Pegawai barunya seger dipandang wkwkwkw,5
Unknown,Jaman Cilikanku,Yess.. menikmati es crimmm en wipiiii🤤🤤🤤 …,5
Unknown,Karsi Ituk,Suka suasana nyaman,4
Unknown,andreas hapsara gojek sby,Posisi tempat strategis,5
Unknown,Wiratama Entertainment,Permainan Anak2nya Kurang Banyak,3
Unknown,M.YAZID_SURYO_DIMEJO,Makanan siap saji dan tempat bersih,5
Unknown,Cak Heri,Bersih dan enak buat nongki,4
Unknown,Rahma Wiwin,Enak. Murah pas promo ultah BCa,4
Unknown,Inge Ver,Cocok buat nongkrong ditengah kota,4
Unknown,Jihan Nabilah,"Nyaman, enak",5
Unknown,NAS CLIP,Bagus tempat nya,4
Unknown,Ijal,Selalu rame. Mana lagi selain di Mcd.,5
Unknown,Dwie Ang,Tempat paling nyaman untuk hangout,5
Unknown,Eugenius Kurniawan,Enak seperti mcd lainnya,5
Unknown,Eko Subianto,Pelayanan yg super cepat,5
Unknown,Shofiati,Tmptnya bgus buat nongkrong,5
Unknown,TIKAWHO,Pelayanan kebersihan nya tolong,3
Unknown,Aan Wong12,Cocok buat hang out,5
Unknown,Mas Toro22,"Rasa tidak mengecewakan, top !!!",5
Unknown,Novy Rahmawati Putri Azizah,Pelayanan memuaskan,5
Unknown,Ibas Kreasio,Tempat nya luas,3
Unknown,Runik Astuti,menarik enak buat nongkrong,4
Unknown,Farhan Aditya Danendra,"Enakk banget,nyaman",4
Unknown,Diah Ariningrum,"Enak , pelayanannya baik",5
Unknown,Samuel Gunawan,"Standart, pelayanan skrg canggih",4
Unknown,Anita Ratna Anggraeni,Tempatnya luas,5
Unknown,Hadi Priyo,Pelayanan memuaskan,5
Unknown,dyah wulandari,Suasananya ramai letaknya pusat kota,4
Unknown,Achmad Kautsar,Cocok buat main anak di lantai2,5
Unknown,Aris Try Prasetya,kalo sama anak kesini paling seneng,5
Unknown,S A,Akhir pekan yg asyik disini.,4
Unknown,Addelina'Vandem _jgaqir,"Bagus, Nyaman & Strategi 👏👏👏👏🤞👍👍 …",4
Unknown,Rainbow Unicorn Icey,Nyaman tempatnya,5
Unknown,Noer Hidayat,Tempatnya strategis,5
Unknown,Widya Astutie,Mumpung banyak promo....ayukk ke MC donald's,5
Unknown,fariz rianayrafreya,"Pelayanan mantap, nyaman",5
Unknown,Karangan bunga surabaya Fal florist surabaya,Tmpatnya nyaman,4
Unknown,Martin,Tempat yang cocok untuk menunda lapar,5
Unknown,Achmad Machrus,pelayanan cepat dn ramah,5
Unknown,Dapoer 65,"Cepat, enak, bersih",5
Unknown,Seno Agung,Selalu kesini tempatnya enak,5
Unknown,Ahmad Ali Mahmud,Tempatnya luas dan juga nyaman,5
Unknown,Lussyana Lussy,Tempat nya luas,5
Unknown,Idin Stg,Tempat yang nyaman buat nyangkruk,5
Unknown,Basori -,Pelayanan sangat sigap dan cepat,5
Unknown,Amir Hamzah,pelayanan cepat dn ramah,5
Unknown,kiriya医,Ramah tempat nya,5
Unknown,Dina pratidina,Pokoknya best semua,5
Unknown,Bintang Putera,Ramah dan pelayanan memuaskan,5
Unknown,Wahyu #076,"Bersih, ramah, cepat, recomended lah",5
Unknown,Andri Tanuwijaya,Tempat enak buat ngambis,5
Unknown,Inneke Putri,"Staf nya menyenangkan,sangat membantu",5
Unknown,Niklaas Andries,Rame tapi nyamsn dan pelayanan cepat,4
Unknown,Vincent Swimming Course,Tempat nongkrong paling OK.....,5
Unknown,Puput Rahayu,tempatnya nyaman untuk dibuat main,5
Unknown,Imam Makali,Drive thru nya cepat...,5
Unknown,melianny puspita,Enak buat nongkrong dan buat nugas wkwkw,5
Unknown,Misbahul Munir,Ada musholla nya,4
Unknown,Ang Teguh Paluyo,Pelayanan nya Cepat,5
Unknown,Siwi Sweety,Sy suka ayam nya,5
Unknown,Fadjar HalomoanS,"Nyaman, aman dan tempatnya bersih",4
Unknown,teguh prijanto,24 jam buka..... Mantulll.,5
Unknown,allen devi,Nice place dan patuh prokes 👌 …,4
Unknown,Eddy Setiawan,Tempat dan pelayanannya baik,5
Unknown,Alfi Haikal,"Nyaman tempatnya, kayak dia",5
Unknown,Dicky Dwi Kurniawan,"Toilet jorok, susanah nya terlalu gaduh",2
Unknown,Antonius Tan,Mantabbb lokasi staregis dan bersih,5
Unknown,widowati saptoputri,"Dingin, santai dan menu makin mantap",5
Unknown,Ff Jo,Banyak peminatnya,5
Unknown,Andri Wijaya,enak ada tempat main anak,4
Unknown,Rembuyung R,"sering terlalu padat, terutama jam istirahat",3
Unknown,Rianto Wijaya,Mantap Makan bersama Keluarga,5
Unknown,Hendra Desfiantoro,Menunya enak dan disukai anak anak,5
Unknown,Mohammad Farid Fauzi,Enak buat diskusi dan sarapan pagi,5
Unknown,Radiitya Ardhi Sradhana,Tempatnyaa nyamann,5
Unknown,Dian Pradana,"lokasi strategis, tempat luas..",4
Unknown,ONIX PhotoStudio,Pelayanan memuaskan,5
Unknown,hafizh al nasir,senang,5
Unknown,syaiful ma'arif,"Pelayanan cepat, pesanan masih hangat.",4
Unknown,Azhar uthia Rakhman,Mantab pelayanannya,5
Unknown,Catur Adi Wicaksono,Nyaman dan cocok buat nongkrong,4
Unknown,Irfan Mirandy,Nyaman. Tempatnya strategis,5
Unknown,Pradikta Kusuma,Tempat sempurna untuk membeli junk food,4
Unknown,Yudi Jhon,Resto fast food yang strategis,4
Unknown,Travel Goeh,Kongkow kongkow... sambil makan..enak di sini..,5
Unknown,Liem Ferdyno Salim Ferdy,Parkir sempit pelayanan cepat,4
Unknown,dot 's,fast food resto paling di suka. great,4
Unknown,Samuel Agus,Banyak anak2 sekolah disini :)),4
Unknown,wang jowo,Ya.. Sdh langganan dari kecil,5
Unknown,Evan Tejakusuma,Tempat parkirnya susah didapati,4
Unknown,Sony Cool,Tempat mudah terjangkau..,4
Unknown,mat suri,Mantap bossskuu lancar rezeky nya,5
Unknown,Akhmad Zainuri,"Tempat enak, harga terjangkau",5
Unknown,Hikmah Nindya •589•,Nyaman buat nugass,4
Unknown,Kristianto Hadi,Pakai mesin pesen nya .. 👍 …,4
Unknown,Dharma Ardyasa,tempar nongkrong enak.. strategis,5
Unknown,Ichsan Nurdin,Waktu breakfrist paket ayam gk di hiraukan,2
Unknown,pandyapratita putra,Luas dan ada arena bermain,5
Unknown,Fee-3,"Kasir ramah, tempat cozy",5
Unknown,Ant _lyric,"24jam,  diatas jam 00 bagian diatas di tutup.",4
Unknown,Tito Agatha Priyandoko,Cozy tempatnya untuk ultah anak..,5
Unknown,Nurdin Samin S.Pd.M.M,Enak buat nyantai,5
Unknown,rifa palu,Nyaman dan makanan nya eunak,5
Unknown,Vio Visto,"Recomended utk rame""",5
Unknown,doni cahyono,Tempatnya oke buat nongkrong,4
Unknown,Lintas Jatim,Makan ayam .......Gak pakai ribet......,4
Unknown,andi prasetiyo,Wes teramah terbaik mcd darmo,5
Unknown,hidayat 31,tempat smoking areax nyaman,5
Unknown,B Dwi Rahayuningtyas,Layanan paling ekspress ya di sini tempatnya,5
Unknown,Firman Prasetyo,Lokasi bersih dan mudah di cari,5
Unknown,Eno Nabila Pratitis Humaida,Pelayanan drive thrunya cepat.,5
Unknown,Chairuun Nida,Bagus pelayanannya,5
Unknown,Dio Kino,Sip mantap ... recommended,5
Unknown,Wiji Setyono,Biasa saja. Es krimnya saja yang enak.,4
Unknown,sututu ss,Tempat makan pilihan keluarga 🙂🙂🙂 …,4
Unknown,Intan Permatasari,Seperti mekdi pada umumnya,3
Unknown,Feryzal Adam,"Kotor gk bersih, kurang nyaman",2
Unknown,Hendra Sugiharto,Bisa santai dan ngobrolnya enak,4
Unknown,Gunawan Wibisono,"Layanan cepat saji, letak strategis",5
Unknown,Muhammad Enggar,Lumayan bisa dapat dibuat diskusi,4
Unknown,Krong Krong,"Colokan kurang, toilet kotor, tempat duduk kurang",3
Unknown,Dwi Suci,"Pelayanan cepat,ramah",5
Unknown,jeanie margaretha,Enak,5
Unknown,Ika Nitizsa,Segera selesaikan renovasi nya🙂 …,3
Unknown,ieie jon,Bagus pelayanannya,5
Unknown,Sunyoto,Emang pantas dicoba,5
Unknown,Zezel Leea,Pelayanan oke,5
Unknown,Naila Jasmine,"Rame, asyiik... Nyaman.",5
Unknown,Nur Sofiah,Lumayan bagus,5
Unknown,Tedy “Abi” Harmoko,Semuanya memuaskan,5
Unknown,Muhammad Sarwani,"Kurang colokan listrik, cukup bersih",5
Unknown,Budi Prasetyo,Cocok buat kongkow2,3
Unknown,Khusnul Fuadiana,Nyaman buat nugas wkwk,5
Unknown,ali wahyudi,Pegawainya ramah,5
Unknown,effendy hizrian,Tempat lantai terlalu sempit,3
Unknown,A Ferry Goenawan Atmadjaja,Ho ho hi Mac Donald gitu lho !!!,5
Unknown,Arif Santoso,Resto bagus penyajian cepat,5
Unknown,Iwan Wibisono,Cepat sekali,5
Unknown,Lina Tri Maulida,Tempatnya bagus,5
Unknown,Budi Tanumiharjo AMD R.O,Fries nya and 🐔 pitix goreng uwwenakzz …,5
Unknown,Maya Masyitoh,bisa menikmati bersama kluarga,5
Unknown,m nur hidayat,Bagus bersih parkir ada,5
Unknown,aris setiyawan,"Nyaman tempatnya, mainannya juga bagus",5
Unknown,fudhins aja,Tempat makan dan nongkrong yg asik,4
Unknown,Dawud Muzza,Bagus pelayanannya,4
Unknown,Umi Choirifah,"Dapat hadiah langsung dr McDonald's Darmo!!
Makasih",5
Unknown,asyik harminto,Motor sy jadi ok,5
Unknown,Jigrag 707,Makanany banyak pilihanya🥳🤠 …,5
Unknown,Dewi Dewor,Pelayanan memuaskan,5
Unknown,fadillah amanda Roostadji,Tempatnya strategis,5
Unknown,singgih dwicandra,Nyaman sekali,5
Unknown,Hendro Nurcahyo,Ramah pelayannya,5
Unknown,Puput Nur Asyhar,cukup baik pelayanannya,4
Unknown,Bella Ayu A,Tempat strategiss abiss,4
Unknown,R Supriadi,Tempatnya strategis,5
Unknown,bagoes awe,AC LNTAI 2 BLM HIDUP JAM 11,4
Unknown,Dwi purwaningrum,Lunayan 😉 buat nongkrong sm  teman …,4
Unknown,Tri Utami,Tanpa menunggu lama👍 …,5
Unknown,oktavian,"Rasanya enak, murah, mantappp poollllll",5
Unknown,Hendy nata,"Cepat , tempat nyaman & pelayanan ramah",5
Unknown,Putra Pratama,Tempatnya bersih,5
Unknown,Achmad Ansori,Asyik tempatnya,5
Unknown,Duapuluh Channel,Selalu suka ice cream dari MCD💕👌 …,5
Unknown,Fitri Ambarwati,Tempatnya strategis,4
Unknown,Nazra Hv,Ya begitulah MCD,5
Unknown,rizky pratama,pelayanan ga ramah👎 …,1
Unknown,Dewi Anjar Pratiwi,Tempatnya luas 2 lantai juga,4
Unknown,lukyto suriyadi,Nyaman unt hang out,4
Unknown,muchammad fazrul choirudin,Beda hari beda menu. . Ntaps,5
Unknown,ari ghotem,Tempat nongkrong yg enak 😄 …,5
Unknown,Satria Budiardy,Tempat kecil tapi nyaman dan bersih,4
Unknown,febri nurhaeni,Colokan buat cas nya kurang.,2
Unknown,Yulindi Fauriza,Acara ulang tahun di mcd raya darmo ..,5
Unknown,Aris D Sandy,Sama seperti MCD yg lain. B aja.,5
Unknown,Andy Hasan Basri,Bersih n strategis,5
Unknown,achmd mhaimin nur kahfi 19,Mantap lah pelayannya,5
Unknown,Steffanie Budi,Ice cone nya kurang beku,4
Unknown,Pengguna Google,Tempatnya strategis,5
Unknown,Galih Ismiyati,Parkir kurang luas,4
Unknown,ulfi Yanti heni,Seperti McD yg lain pst enak,5
Unknown,Pahlevi Setiawan,Tempat nyaman untuk makan,5
Unknown,Harini Tohati,Cepat dan menjaga protokol kesehatan 👍 …,4
Unknown,batara timor,Baik pelayanannya,5
Unknown,Joe Satria,Pelayanannya bagus,5
Unknown,Xióng鄭敬雄,Pelayanan cepat seperti biasanya,5
Unknown,Dee Puspa,Tempat yg enak & trendy,5
Unknown,Calvin Diaz Ardianzah,"Nyaman, pelayanan cepat",5
Unknown,Mochamad Ichsan Al Ayubi,Banyak meja kotor,3
Unknown,NANDA SAPUTRA,Sebaiknya drive tru,5
Unknown,Nikita Claudia,wifi lumayan cepet,5
Unknown,hanifa nofika,Nyaman buat tempat kumpul2,4
Unknown,debby setiawan,Nyaman tmptnya,5
Unknown,Baneyndra Prasetya,Bagus...cocok untuk semua usia,5
Unknown,m.wahyu sutrisno,Tempat strategis bangunan bagus,4
Unknown,Feb Agum Mega Gumelar,Pelayanannya bagus,4
Unknown,Yunan Nanuy,Fastfood but not healthy for continues. Makan yang sehat sehat juga ya.,5
Unknown,james one sembiring,D pusat kota. Pelayanan cepat,5
Unknown,Meybelin Angelina,Banyakin promo dongggggg muehehehehe,5
Unknown,joans lydia rampengan,Pelayanan cepat dan ramah.,5
Unknown,Jimmy Alexander,Ada promo Gopay 50 persen,5
Unknown,Al Zaini,Pelayanan cepat dan ramah.,5
Unknown,Achmad Salasa,Area parkirnya luas,5
Unknown,Robert Prabowo,Best meeting point di tengah kota,5
Unknown,Calvin Simanjuntak,Mcd tang stragis apabila mau kekuar kota,5
Unknown,ambar purwa,tempat parkir lumayan luad,5
Unknown,keepfLy 27,kurang ramah pada customer!!,1
Unknown,Husein Abdullah,Pelayanan cepat jozzz,5
Unknown,ALTR,nyaman dan strategis tempatnya,5
Unknown,Jeremy Dovaso Josua Jacobus,Es krimnya enak,5
Unknown,yulianda meriska,Nyaman jaraknya,5
Unknown,Syarifah A,Ramah dan baik sekali dengan customer,5
Unknown,Revontheus Oblivion,tempat nya bagus untuk bercengkramah,5
Unknown,diana eri,Asik buat nongkrong n ngerjain tugas,5
Unknown,Olivia,Tempat kenangan ngerjakan tesis.,5
Unknown,anjar asad,"bagus, pelayanan ramah, bersih.",5
Unknown,Nuke Amalia,Pasti rame banget kalo ke sini,4
Unknown,Sahabat Dewi,Asik aja buat nongkrong dan rapat,4
Unknown,Junaedy Abdillah,Enak gurih.kriuk ayamnya,5
Unknown,Andyka Sumariyanto,Nyaman dan enak lokasinya,5
Unknown,Reza Krisadi,Nyaman unt ngobrol,3
Unknown,tubagus arnowo,Enak buat nongkrong,5
Unknown,Samsul Arif,Pelayanan cepat sip dah,5
Unknown,helena nova,"Oke, pelanannya cepat👍👍👍 …",5
Unknown,Eko Kyono,tempat nya luas,5
Unknown,Dimas Reza,Yah mcd mah gitu2 aja sii,3
Unknown,Gaestinika Anggraini,Tempatnya agak luas...😊 …,4
Unknown,agung susilo,Petunjuk yang sesuai dengan rute tercepat,5
Unknown,Glory norotumilena,Tempat pelarian saat bingung makan apa,5
Unknown,Idea Multima Consultant,Karena anak suka saja,3
Unknown,Cinthia Anugerah,Pelayanannya ramah dan cepat,5
Unknown,Andafi Naufal,Mcdonald's dengan suasana dine in ternyaman se surabaya,5
Unknown,Wahyu Prayogo,Nyaman,5
Unknown,yofi ary,Nyaman tempatnya,5
Unknown,Chyndi,Pelayanya ramah sekali,5
Unknown,rizki kresna,Tempat parkit mobil terbatas.,5
Unknown,Otty Nathalia,ice cream terus yg sukakkk😍😍😘 …,5
Unknown,Aurelia Dias,Selalu rame dan kurang colokan,4
Unknown,Mia Wiyaruwa,Pelayanannya bagus,4
Unknown,istana cetak,"wifi kenceng, tapi Toiletnya masih jorok",3
Unknown,Dwi Septian Cahya Nugraha,Enak buat nyantai,5
Unknown,Soewanto Paulus,Sangat cepat pelayanan nya,5
Unknown,Imelda Rikumahu,Pelayanannya cepat,3
Unknown,ANOVA GARAGE SURABAYA,Drivetruenya cepet mantab,5
Unknown,Ajub Wijatno,Pelayanannya cepat,5
Unknown,Yoseph Hurit Hajon,Ada tempat bermain untuk anak-anak,5
Unknown,Denny Hajime,McDonald's yang mayoritas kustomernya anak-anak sekolah sih di sini,4
Unknown,Whimphi Gunawan,Sangat bagus pelayan provesional,5
Unknown,Terwelon tv,Mantap pelayanan cepat,5
Unknown,Yetty Chandra,Oelayanannya lumayan bagus,5
Unknown,Stefanus Anto,Pelayanan ok punya...,5
Unknown,Erna Runtulalo,Pelayanannya cepat,5
Unknown,Luluk Annujum,Bagus banget tempat nya,5
Unknown,Achmad Fauzi Gojek Sby,Nikmat nya burger dan fried chicken...,5
Unknown,Agustina Endang,makanannya lebih populer dari pada kfc,5
Unknown,Ali Wafa,Ruwet gk ada kantong plastik,1
Unknown,diamond production,Harga mahal skg,1
Unknown,Hartiningsih Titin,Pelayanannya sangat baik,5
Unknown,Monica,Enak bs drive thru pula,5
Unknown,agus ponco,Tempat nongkrong yg lumayan,5
Unknown,lia cplxdmn,Lumayan baik pelayanannya,4
Unknown,Tita Wahyu Ayudra,Praktis cepat enak,5
Unknown,Azriel “Aril” Zukhriaddin,buruk pelayanannya.,1
Unknown,YANI ANGGARA,lakasinya bagus,5
Unknown,Muhammad Adam,Lantai 2 nya terlalu tertutup.,4
Unknown,Ayung November,Tempat asik buat nongkrong bareng,5
Unknown,FX Wahyu,Lumayan untuk level hotel budget,3
